id,name,parent,type,is_deleted,created_at,updated_at,active,source_id
1832081,Railgate,1830547,7,FALSE,now(),now(),TRUE,139712
1832082,Thana More,1830547,7,FALSE,now(),now(),TRUE,31095
1832083,Up Office,1830547,7,FALSE,now(),now(),TRUE,148920
1832084,Railgate,1830547,7,FALSE,now(),now(),TRUE,67882
1832085,Joban Office,1830547,7,FALSE,now(),now(),TRUE,133267
1832086,Medical Road,1830547,7,FALSE,now(),now(),TRUE,128750
1832087,U P More,1830547,7,FALSE,now(),now(),TRUE,91247
1832088,Rell Get,1830547,7,FALSE,now(),now(),TRUE,91246
1832089,Borodorga S Road,1830548,7,FALSE,now(),now(),TRUE,91056
1832090,Borodorga More,1830548,7,FALSE,now(),now(),TRUE,91052
1832091,Borodorga Bazar,1830548,7,FALSE,now(),now(),TRUE,133270
1832092,Sidam Bazar,1830548,7,FALSE,now(),now(),TRUE,148947
1832093,Borodarga High School,1830548,7,FALSE,now(),now(),TRUE,148954
1832094,Borodarga High School,1830548,7,FALSE,now(),now(),TRUE,148948
1832095,Borodarga High School,1830548,7,FALSE,now(),now(),TRUE,148949
1832096,Sidam Bazar,1830548,7,FALSE,now(),now(),TRUE,148951
1832097,Borodarga High School,1830548,7,FALSE,now(),now(),TRUE,148950
1832098,Sidam Bazzar,1830548,7,FALSE,now(),now(),TRUE,91059
1832099,Sidam Bazar,1830548,7,FALSE,now(),now(),TRUE,148952
1832100,Borodorga More,1830548,7,FALSE,now(),now(),TRUE,148953
1832101,Pawtana bolder road,1830549,7,FALSE,now(),now(),TRUE,91265
1832102,Tara Bazar,1830549,7,FALSE,now(),now(),TRUE,148984
1832103,Tara Bazar,1830549,7,FALSE,now(),now(),TRUE,91169
1832104,Pawtana Bolder Road,1830549,7,FALSE,now(),now(),TRUE,148980
1832105,Pawtana Bolder Road,1830549,7,FALSE,now(),now(),TRUE,148977
1832106,Pawtana Bolder Road,1830549,7,FALSE,now(),now(),TRUE,148985
1832107,Tara Bazar,1830549,7,FALSE,now(),now(),TRUE,91274
1832108,Jolpai Bazar,1830549,7,FALSE,now(),now(),TRUE,148983
1832109,Pawtana bolder road,1830549,7,FALSE,now(),now(),TRUE,91266
1832110,Tara Bazar,1830549,7,FALSE,now(),now(),TRUE,91168
1832111,Vokter Bazar,1830549,7,FALSE,now(),now(),TRUE,133274
1832112,Adom Bazar Road,1830549,7,FALSE,now(),now(),TRUE,148981
1832113,Adom Bazar Road,1830549,7,FALSE,now(),now(),TRUE,148982
1832114,Jolpai Bazar,1830549,7,FALSE,now(),now(),TRUE,148979
1832115,Pawtana Bolder Road,1830549,7,FALSE,now(),now(),TRUE,148978
1832116,Sordar Para,1830550,7,FALSE,now(),now(),TRUE,23030
1832117,Salamer More,1830550,7,FALSE,now(),now(),TRUE,92562
1832118,Sordar Para,1830550,7,FALSE,now(),now(),TRUE,25183
1832119,Sordar Para,1830550,7,FALSE,now(),now(),TRUE,131525
1832120,Salamer More,1830550,7,FALSE,now(),now(),TRUE,92561
1832121,Park More,1830550,7,FALSE,now(),now(),TRUE,109300
1832122,Abu Said Gate,1830550,7,FALSE,now(),now(),TRUE,133210
1832123,Park More,1830550,7,FALSE,now(),now(),TRUE,92558
1832124,Salamer More,1830550,7,FALSE,now(),now(),TRUE,148723
1832125,Park More,1830550,7,FALSE,now(),now(),TRUE,92559
1832126,Rogur Bazar,1830551,7,FALSE,now(),now(),TRUE,148685
1832127,Shahi Bazar,1830551,7,FALSE,now(),now(),TRUE,133198
1832128,Kamarer More,1830551,7,FALSE,now(),now(),TRUE,92633
1832129,Chawk Bazar,1830551,7,FALSE,now(),now(),TRUE,148684
1832130,Bottola,1830551,7,FALSE,now(),now(),TRUE,30303
1832131,Ajit More,1830551,7,FALSE,now(),now(),TRUE,148688
1832132,Mirganj Bazar,1830551,7,FALSE,now(),now(),TRUE,92635
1832133,Teprir More,1830551,7,FALSE,now(),now(),TRUE,148686
1832134,Kamarer More,1830551,7,FALSE,now(),now(),TRUE,92634
1832135,Shahi Bazar,1830551,7,FALSE,now(),now(),TRUE,148687
1832136,Mudi Khana,1830551,7,FALSE,now(),now(),TRUE,92638
1832137,Rogu Bazar,1830551,7,FALSE,now(),now(),TRUE,92639
1832138,Mudi Khana,1830551,7,FALSE,now(),now(),TRUE,92637
1832139,Chock Bazar,1830551,7,FALSE,now(),now(),TRUE,92632
1832140,Bottola,1830551,7,FALSE,now(),now(),TRUE,33570
1832141,shiddik memoriyal S,1830551,7,FALSE,now(),now(),TRUE,92642
1832142,Ajijer More,1830551,7,FALSE,now(),now(),TRUE,133199
1832143,Mirganj Bazar,1830551,7,FALSE,now(),now(),TRUE,92636
1832144,Dhaka Stand Modern,1830552,7,FALSE,now(),now(),TRUE,92564
1832145,Kurigram Stand Modern,1830552,7,FALSE,now(),now(),TRUE,148719
1832146,Mumpy More,1830552,7,FALSE,now(),now(),TRUE,92575
1832147,Dhaka Stand Modern,1830552,7,FALSE,now(),now(),TRUE,148720
1832148,Dinajpur Stand Modern,1830552,7,FALSE,now(),now(),TRUE,148721
1832149,kacha bazar,1830552,7,FALSE,now(),now(),TRUE,133209
1832150,Dhaka Stand Modern,1830552,7,FALSE,now(),now(),TRUE,92565
1832151,Sahin Market,1830552,7,FALSE,now(),now(),TRUE,58494
1832152,dinajpur stand,1830552,7,FALSE,now(),now(),TRUE,92566
1832153,Kurigram Stand,1830552,7,FALSE,now(),now(),TRUE,92573
1832154,Kacha Bazar,1830552,7,FALSE,now(),now(),TRUE,19851
1832155,Kurigram Stand Modern,1830552,7,FALSE,now(),now(),TRUE,148722
1832156,Bala Para,1830553,7,FALSE,now(),now(),TRUE,91484
1832157,College Para,1830553,7,FALSE,now(),now(),TRUE,148694
1832158,Bottola,1830553,7,FALSE,now(),now(),TRUE,2983
1832159,College Para,1830553,7,FALSE,now(),now(),TRUE,148695
1832160,VIP Road College Para,1830553,7,FALSE,now(),now(),TRUE,148698
1832161,VIP Road College Para,1830553,7,FALSE,now(),now(),TRUE,148701
1832162,VIP Road College Para,1830553,7,FALSE,now(),now(),TRUE,148700
1832163,Bala Para,1830553,7,FALSE,now(),now(),TRUE,92611
1832164,Bottola,1830553,7,FALSE,now(),now(),TRUE,33570
1832165,Bala Para,1830553,7,FALSE,now(),now(),TRUE,92610
1832166,College Para,1830553,7,FALSE,now(),now(),TRUE,38239
1832167,Dorshona College Road,1830553,7,FALSE,now(),now(),TRUE,148699
1832168,Dorshona College Road,1830553,7,FALSE,now(),now(),TRUE,148696
1832169,College Para,1830553,7,FALSE,now(),now(),TRUE,148697
1832170,Balapara,1830553,7,FALSE,now(),now(),TRUE,66552
1832171,Bala Para,1830553,7,FALSE,now(),now(),TRUE,90580
1832172,Bottola,1830553,7,FALSE,now(),now(),TRUE,30303
1832173,Podagonj,1830554,7,FALSE,now(),now(),TRUE,92694
1832174,Gopalpur,1830554,7,FALSE,now(),now(),TRUE,32320
1832175,palichara,1830554,7,FALSE,now(),now(),TRUE,92692
1832176,Palichara,1830554,7,FALSE,now(),now(),TRUE,148672
1832177,Podagonj Hat,1830554,7,FALSE,now(),now(),TRUE,92693
1832178,Podagonj,1830554,7,FALSE,now(),now(),TRUE,92695
1832179,Jomidar Dighi,1830554,7,FALSE,now(),now(),TRUE,92687
1832180,Palichara,1830554,7,FALSE,now(),now(),TRUE,148673
1832181,club more,1830554,7,FALSE,now(),now(),TRUE,92685
1832182,Jomidar Dighi,1830554,7,FALSE,now(),now(),TRUE,92688
1832183,Lalbag Cattor,1830555,7,FALSE,now(),now(),TRUE,148715
1832184,Lalbag Cattor,1830555,7,FALSE,now(),now(),TRUE,148717
1832185,Lalbag Bazar,1830555,7,FALSE,now(),now(),TRUE,51807
1832186,Lalbag Bazar,1830555,7,FALSE,now(),now(),TRUE,92595
1832187,Lalbag Bazar,1830555,7,FALSE,now(),now(),TRUE,148716
1832188,Lalbag Goru Hati,1830555,7,FALSE,now(),now(),TRUE,92600
1832189,Lalbag Cattor,1830555,7,FALSE,now(),now(),TRUE,148718
1832190,Lalbag Goru Hati,1830555,7,FALSE,now(),now(),TRUE,92602
1832191,Lalbag Bazar,1830555,7,FALSE,now(),now(),TRUE,92593
1832192,Lalbag Goru Hati,1830555,7,FALSE,now(),now(),TRUE,92601
1832193,Lalbag Bazar,1830555,7,FALSE,now(),now(),TRUE,92594
1832194,Lalbag Bazar Road,1830555,7,FALSE,now(),now(),TRUE,133204
1832195,Lalbag Cattor,1830555,7,FALSE,now(),now(),TRUE,133205
1832196,Lalbag Plaza Market,1830555,7,FALSE,now(),now(),TRUE,92607
1832197,Murgi Hati lalbag,1830555,7,FALSE,now(),now(),TRUE,133206
1832198,Murgi Hati lalbag,1830555,7,FALSE,now(),now(),TRUE,133207
1832199,Lalbag Choki Hati,1830555,7,FALSE,now(),now(),TRUE,133208
1832200,Domdoma,1830556,7,FALSE,now(),now(),TRUE,148692
1832201,Taraganj,1830556,7,FALSE,now(),now(),TRUE,148689
1832202,5 Mail,1830556,7,FALSE,now(),now(),TRUE,92644
1832203,Vazer More,1830556,7,FALSE,now(),now(),TRUE,92652
1832204,Domdoma,1830556,7,FALSE,now(),now(),TRUE,92648
1832205,Domdoma,1830556,7,FALSE,now(),now(),TRUE,92647
1832206,5 Mail,1830556,7,FALSE,now(),now(),TRUE,92645
1832207,5 Mail,1830556,7,FALSE,now(),now(),TRUE,148690
1832208,Payrabond,1830556,7,FALSE,now(),now(),TRUE,92649
1832209,Dhan Gobesona,1830556,7,FALSE,now(),now(),TRUE,133201
1832210,Sordar Para,1830556,7,FALSE,now(),now(),TRUE,131525
1832211,Taragonj,1830556,7,FALSE,now(),now(),TRUE,92650
1832212,Belbari,1830556,7,FALSE,now(),now(),TRUE,133200
1832213,Vazer More,1830556,7,FALSE,now(),now(),TRUE,148691
1832214,Domdoma,1830556,7,FALSE,now(),now(),TRUE,148693
1832215,Shyampur Hatkhola,1830557,7,FALSE,now(),now(),TRUE,148665
1832216,Shyampur Station,1830557,7,FALSE,now(),now(),TRUE,148671
1832217,Shyampur Station,1830557,7,FALSE,now(),now(),TRUE,148667
1832218,Shyampur Bondor,1830557,7,FALSE,now(),now(),TRUE,148666
1832219,Shyampur Bondor,1830557,7,FALSE,now(),now(),TRUE,148668
1832220,Shyampur Hatkhola,1830557,7,FALSE,now(),now(),TRUE,148670
1832221,Shyampur Station,1830557,7,FALSE,now(),now(),TRUE,148669
1832222,Shampur Bondor,1830557,7,FALSE,now(),now(),TRUE,92683
1832223,Hatkhola,1830557,7,FALSE,now(),now(),TRUE,92678
1832224,Sampur Station,1830557,7,FALSE,now(),now(),TRUE,92680
1832225,Vurarghat Bazar,1830558,7,FALSE,now(),now(),TRUE,148705
1832226,Shutki Arot,1830558,7,FALSE,now(),now(),TRUE,92590
1832227,Vanga Bridge,1830558,7,FALSE,now(),now(),TRUE,92627
1832228,Vanga Bridge,1830558,7,FALSE,now(),now(),TRUE,92626
1832229,Vurarghat Bazar,1830558,7,FALSE,now(),now(),TRUE,148706
1832230,Vurarghat Road,1830558,7,FALSE,now(),now(),TRUE,92630
1832231,Dhaper Hut,1830558,7,FALSE,now(),now(),TRUE,92620
1832232,Vurar Ghat,1830558,7,FALSE,now(),now(),TRUE,92628
1832233,Hazir More,1830558,7,FALSE,now(),now(),TRUE,92623
1832234,Deep Eye Care Hospital,1830558,7,FALSE,now(),now(),TRUE,148707
1832235,Dhaperhat,1830558,7,FALSE,now(),now(),TRUE,148702
1832236,Dhaperhat,1830558,7,FALSE,now(),now(),TRUE,148708
1832237,Deep Eye Care Hospital,1830558,7,FALSE,now(),now(),TRUE,148704
1832238,Dhaperhat,1830558,7,FALSE,now(),now(),TRUE,148703
1832239,Hazir More,1830558,7,FALSE,now(),now(),TRUE,92624
1832240,Shutki Arot,1830558,7,FALSE,now(),now(),TRUE,92625
1832241,Fathepur,1830558,7,FALSE,now(),now(),TRUE,117662
1832242,Chad Bazar,1830559,7,FALSE,now(),now(),TRUE,148674
1832243,Paan Bazar,1830559,7,FALSE,now(),now(),TRUE,148680
1832244,Gofur Market,1830559,7,FALSE,now(),now(),TRUE,72962
1832245,chad bazar,1830559,7,FALSE,now(),now(),TRUE,92654
1832246,Paan Bazar,1830559,7,FALSE,now(),now(),TRUE,148678
1832247,Gofur Market,1830559,7,FALSE,now(),now(),TRUE,148676
1832248,Paan Bazar,1830559,7,FALSE,now(),now(),TRUE,148675
1832249,Shekpara,1830559,7,FALSE,now(),now(),TRUE,73038
1832250,Shekpara,1830559,7,FALSE,now(),now(),TRUE,73015
1832251,Shekpara,1830559,7,FALSE,now(),now(),TRUE,148679
1832252,Gofur Market,1830559,7,FALSE,now(),now(),TRUE,148677
1832253,gofur marcket,1830559,7,FALSE,now(),now(),TRUE,92660
1832254,chad bazar,1830559,7,FALSE,now(),now(),TRUE,92655
1832255,Hossain Nagar,1830560,7,FALSE,now(),now(),TRUE,148681
1832256,Bottola Bokshi,1830560,7,FALSE,now(),now(),TRUE,148683
1832257,kaidahara fit mill,1830560,7,FALSE,now(),now(),TRUE,92671
1832258,Molla Para,1830560,7,FALSE,now(),now(),TRUE,27328
1832259,deyoan toli,1830560,7,FALSE,now(),now(),TRUE,92668
1832260,bottola bokchi,1830560,7,FALSE,now(),now(),TRUE,92667
1832261,Kaidahara Fit Mill,1830560,7,FALSE,now(),now(),TRUE,148682
1832262,Irshad Nagar,1830560,7,FALSE,now(),now(),TRUE,92670
1832263,Darshana,1830561,7,FALSE,now(),now(),TRUE,133202
1832264,Darshana,1830561,7,FALSE,now(),now(),TRUE,148712
1832265,20 Megawatt More,1830561,7,FALSE,now(),now(),TRUE,148710
1832266,Binodpur,1830561,7,FALSE,now(),now(),TRUE,103122
1832267,20 Megawatt More,1830561,7,FALSE,now(),now(),TRUE,148713
1832268,Darshana,1830561,7,FALSE,now(),now(),TRUE,148714
1832269,Darshana Railgate,1830561,7,FALSE,now(),now(),TRUE,148709
1832270,New Track Stand,1830561,7,FALSE,now(),now(),TRUE,92588
1832271,Darshana Railgate,1830561,7,FALSE,now(),now(),TRUE,148711
1832272,Binodpur,1830561,7,FALSE,now(),now(),TRUE,133203
1832273,20 Megwat More,1830561,7,FALSE,now(),now(),TRUE,92576
1832274,Shithibari Dhaka Stand,1830562,7,FALSE,now(),now(),TRUE,92932
1832275,Borodorga Shanerhat Road,1830562,7,FALSE,now(),now(),TRUE,92914
1832276,Polli Biddut,1830562,7,FALSE,now(),now(),TRUE,36356
1832277,Masta,1830562,7,FALSE,now(),now(),TRUE,92924
1832278,Borodorga Shanerhat Road,1830562,7,FALSE,now(),now(),TRUE,92913
1832279,Overbridger Matha,1830562,7,FALSE,now(),now(),TRUE,149090
1832280,Mach Arot,1830562,7,FALSE,now(),now(),TRUE,92923
1832281,Borodorga Shanerhat Road,1830562,7,FALSE,now(),now(),TRUE,149092
1832282,Shotibari Overbridge,1830562,7,FALSE,now(),now(),TRUE,133284
1832283,Vabna Pump,1830562,7,FALSE,now(),now(),TRUE,92934
1832284,Mach Arot,1830562,7,FALSE,now(),now(),TRUE,92921
1832285,Borodorga Medical Road,1830562,7,FALSE,now(),now(),TRUE,149095
1832286,Shithibari Dhaka Stand,1830562,7,FALSE,now(),now(),TRUE,92931
1832287,Polli Biddut,1830562,7,FALSE,now(),now(),TRUE,58701
1832288,Overbridger Matha,1830562,7,FALSE,now(),now(),TRUE,149093
1832289,Shaner Hat Road More,1830562,7,FALSE,now(),now(),TRUE,92925
1832290,Mach Arot,1830562,7,FALSE,now(),now(),TRUE,92922
1832291,Borodorga Shanerhat Road,1830562,7,FALSE,now(),now(),TRUE,149094
1832292,Dhaka Stand,1830562,7,FALSE,now(),now(),TRUE,92916
1832293,Borodorga Medical Road,1830562,7,FALSE,now(),now(),TRUE,149089
1832294,Vabna Pump,1830562,7,FALSE,now(),now(),TRUE,92935
1832295,Borodorga Medical Road,1830562,7,FALSE,now(),now(),TRUE,149091
1832296,Shotibari Dhaka Stand,1830562,7,FALSE,now(),now(),TRUE,92933
1832297,Dream Plus Pump,1830562,7,FALSE,now(),now(),TRUE,92917
1832298,Dholar Bazer,1830563,7,FALSE,now(),now(),TRUE,92943
1832299,Dholar Bazar,1830563,7,FALSE,now(),now(),TRUE,92942
1832300,Pan Arot,1830563,7,FALSE,now(),now(),TRUE,92751
1832301,Petrol Pump,1830563,7,FALSE,now(),now(),TRUE,122365
1832302,Mohila Market,1830563,7,FALSE,now(),now(),TRUE,92750
1832303,Setu More,1830563,7,FALSE,now(),now(),TRUE,92753
1832304,2 No College Gate,1830563,7,FALSE,now(),now(),TRUE,149135
1832305,kalahati,1830563,7,FALSE,now(),now(),TRUE,117667
1832306,Prany H Get,1830563,7,FALSE,now(),now(),TRUE,92752
1832307,Bala Hati,1830563,7,FALSE,now(),now(),TRUE,149140
1832308,Medical Gate,1830563,7,FALSE,now(),now(),TRUE,47508
1832309,Dhaka Steel,1830563,7,FALSE,now(),now(),TRUE,92749
1832310,Setu More,1830563,7,FALSE,now(),now(),TRUE,92755
1832311,1 No C Gate,1830563,7,FALSE,now(),now(),TRUE,92743
1832312,Bala Hati,1830563,7,FALSE,now(),now(),TRUE,92748
1832313,1 No C Gate,1830563,7,FALSE,now(),now(),TRUE,92744
1832314,Medical Gate,1830563,7,FALSE,now(),now(),TRUE,74529
1832315,kalahati,1830563,7,FALSE,now(),now(),TRUE,149137
1832316,Thana More,1830563,7,FALSE,now(),now(),TRUE,31095
1832317,Dholar Bazer,1830563,7,FALSE,now(),now(),TRUE,92944
1832318,Bus Stand,1830563,7,FALSE,now(),now(),TRUE,16118
1832319,1 No C Gate,1830563,7,FALSE,now(),now(),TRUE,149139
1832320,Dhaka Stand,1830563,7,FALSE,now(),now(),TRUE,149136
1832321,Dhaka Stand,1830563,7,FALSE,now(),now(),TRUE,149138
1832322,Boirati More,1830564,7,FALSE,now(),now(),TRUE,92714
1832323,Old Kolpona,1830564,7,FALSE,now(),now(),TRUE,92722
1832324,New Kolpona,1830564,7,FALSE,now(),now(),TRUE,92721
1832325,Goru Hati,1830564,7,FALSE,now(),now(),TRUE,92717
1832326,Shotibari Pamp,1830564,7,FALSE,now(),now(),TRUE,92726
1832327,Bazar Road,1830564,7,FALSE,now(),now(),TRUE,19774
1832328,Shotibari Uttar Stand More,1830564,7,FALSE,now(),now(),TRUE,92727
1832329,Mouchak Abasik,1830564,7,FALSE,now(),now(),TRUE,92719
1832330,Boirati More,1830564,7,FALSE,now(),now(),TRUE,92715
1832331,Shotibari Pamp,1830564,7,FALSE,now(),now(),TRUE,92725
1832332,Shotibari Uttar Stand,1830564,7,FALSE,now(),now(),TRUE,92728
1832333,Balika Road,1830564,7,FALSE,now(),now(),TRUE,92711
1832334,Goru Hati Road,1830564,7,FALSE,now(),now(),TRUE,92716
1832335,Boirati More,1830564,7,FALSE,now(),now(),TRUE,92713
1832336,Puraton Goru hati,1830564,7,FALSE,now(),now(),TRUE,133292
1832337,Old Kolpona,1830564,7,FALSE,now(),now(),TRUE,133291
1832338,New Kolpona,1830564,7,FALSE,now(),now(),TRUE,92720
1832339,Goru Hati,1830564,7,FALSE,now(),now(),TRUE,92718
1832340,Pretrol Pump,1830564,7,FALSE,now(),now(),TRUE,92723
1832341,Chatal Bazar,1830565,7,FALSE,now(),now(),TRUE,92904
1832342,Akij Gate,1830565,7,FALSE,now(),now(),TRUE,92903
1832343,Morahati,1830565,7,FALSE,now(),now(),TRUE,38160
1832344,Mather Hat,1830565,7,FALSE,now(),now(),TRUE,92766
1832345,Mather Hat,1830565,7,FALSE,now(),now(),TRUE,92765
1832346,Somil,1830565,7,FALSE,now(),now(),TRUE,92909
1832347,Somil,1830565,7,FALSE,now(),now(),TRUE,92910
1832348,Morahati,1830565,7,FALSE,now(),now(),TRUE,92907
1832349,Abirer Para,1830565,7,FALSE,now(),now(),TRUE,92901
1832350,Ramnathpur,1830565,7,FALSE,now(),now(),TRUE,92899
1832351,Chatal Bazar,1830565,7,FALSE,now(),now(),TRUE,92905
1832352,Somil,1830565,7,FALSE,now(),now(),TRUE,92911
1832353,Abirer Para,1830565,7,FALSE,now(),now(),TRUE,92902
1832354,Morahati More,1830565,7,FALSE,now(),now(),TRUE,92906
1832355,Shaner Hat Bazer,1830566,7,FALSE,now(),now(),TRUE,149127
1832356,Char Matha More,1830566,7,FALSE,now(),now(),TRUE,148921
1832357,Shaner Hat Bazer,1830566,7,FALSE,now(),now(),TRUE,92814
1832358,Aamtola,1830566,7,FALSE,now(),now(),TRUE,90570
1832359,Char Matha More,1830566,7,FALSE,now(),now(),TRUE,91250
1832360,Char Matha More,1830566,7,FALSE,now(),now(),TRUE,30558
1832361,Shaner Hat Bazer,1830566,7,FALSE,now(),now(),TRUE,149128
1832362,Madargonj Road,1830566,7,FALSE,now(),now(),TRUE,92812
1832363,Aamtola,1830566,7,FALSE,now(),now(),TRUE,92804
1832364,Madargonj Road,1830566,7,FALSE,now(),now(),TRUE,92811
1832365,Sanerhat Charmatha,1830566,7,FALSE,now(),now(),TRUE,133288
1832366,Amtoli,1830566,7,FALSE,now(),now(),TRUE,34281
1832367,Char Matha More,1830566,7,FALSE,now(),now(),TRUE,149129
1832368,Madargonj Road,1830566,7,FALSE,now(),now(),TRUE,92810
1832369,High School More,1830566,7,FALSE,now(),now(),TRUE,133265
1832370,Madargonj Road,1830566,7,FALSE,now(),now(),TRUE,149126
1832371,Registri Office,1830567,7,FALSE,now(),now(),TRUE,91387
1832372,Mithapukur Vitor Bazar,1830567,7,FALSE,now(),now(),TRUE,92786
1832373,Registri Office Road,1830567,7,FALSE,now(),now(),TRUE,92788
1832374,Poshu H,1830567,7,FALSE,now(),now(),TRUE,70703
1832375,Mithapukur Vitor Bazar,1830567,7,FALSE,now(),now(),TRUE,92785
1832376,Registri Office Road,1830567,7,FALSE,now(),now(),TRUE,92787
1832377,Mohila Market,1830567,7,FALSE,now(),now(),TRUE,149132
1832378,Dc More,1830567,7,FALSE,now(),now(),TRUE,92781
1832379,Mohila Market,1830567,7,FALSE,now(),now(),TRUE,92750
1832380,Dc More,1830567,7,FALSE,now(),now(),TRUE,92782
1832381,Mithapukur Vitor Bazar,1830567,7,FALSE,now(),now(),TRUE,149131
1832382,Dc More,1830567,7,FALSE,now(),now(),TRUE,149134
1832383,Dc More,1830567,7,FALSE,now(),now(),TRUE,149133
1832384,Puraton Police Fari,1830568,7,FALSE,now(),now(),TRUE,92796
1832385,Puraton Police Fari,1830568,7,FALSE,now(),now(),TRUE,92797
1832386,Boro Dorga Dhaka Stand,1830568,7,FALSE,now(),now(),TRUE,92790
1832387,Vandabari Road,1830568,7,FALSE,now(),now(),TRUE,92799
1832388,Highway Road,1830568,7,FALSE,now(),now(),TRUE,52521
1832389,Boro Dorga Dhaka Stand,1830568,7,FALSE,now(),now(),TRUE,149123
1832390,Puraton Police Fari,1830568,7,FALSE,now(),now(),TRUE,149121
1832391,Puraton Police Fari,1830568,7,FALSE,now(),now(),TRUE,92798
1832392,Highway Road Megna Hottel,1830568,7,FALSE,now(),now(),TRUE,92792
1832393,Vitor Bazar,1830568,7,FALSE,now(),now(),TRUE,47125
1832394,Highway Road,1830568,7,FALSE,now(),now(),TRUE,70843
1832395,Borodoga Highway,1830568,7,FALSE,now(),now(),TRUE,133287
1832396,Boro Ambari,1830568,7,FALSE,now(),now(),TRUE,92997
1832397,Vandabari Road,1830568,7,FALSE,now(),now(),TRUE,149122
1832398,Borodorga Mosjid Road,1830568,7,FALSE,now(),now(),TRUE,149125
1832399,Vandabari Road,1830568,7,FALSE,now(),now(),TRUE,149124
1832400,Daul Mirzapur,1830569,7,FALSE,now(),now(),TRUE,92863
1832401,Adorsho Mirzapur,1830569,7,FALSE,now(),now(),TRUE,92861
1832402,Adarhat,1830569,7,FALSE,now(),now(),TRUE,92858
1832403,Mizapur,1830569,7,FALSE,now(),now(),TRUE,92865
1832404,Daul Mirzapur,1830569,7,FALSE,now(),now(),TRUE,92862
1832405,Shib Deyal Para,1830569,7,FALSE,now(),now(),TRUE,92852
1832406,Sheb Bazar,1830569,7,FALSE,now(),now(),TRUE,92866
1832407,Mater Hat,1830569,7,FALSE,now(),now(),TRUE,92522
1832408,Adarhat,1830569,7,FALSE,now(),now(),TRUE,149103
1832409,Mater Hat,1830569,7,FALSE,now(),now(),TRUE,92764
1832410,Adorsho Mirzapur (Uttor),1830569,7,FALSE,now(),now(),TRUE,92859
1832411,Mater Hat Uttor,1830569,7,FALSE,now(),now(),TRUE,92864
1832412,Adorsho Mirzapur (Uttor),1830569,7,FALSE,now(),now(),TRUE,92860
1832413,Vitor Bazer,1830570,7,FALSE,now(),now(),TRUE,92854
1832414,Boirati Thana Road,1830570,7,FALSE,now(),now(),TRUE,92826
1832415,Rosul pur,1830570,7,FALSE,now(),now(),TRUE,117669
1832416,Boirati Vitor Bazar,1830570,7,FALSE,now(),now(),TRUE,92842
1832417,Puran Boirati,1830570,7,FALSE,now(),now(),TRUE,92851
1832418,Kalimondir Tulshidanga,1830570,7,FALSE,now(),now(),TRUE,92827
1832419,Boirati School More,1830570,7,FALSE,now(),now(),TRUE,149117
1832420,Boirati School More,1830570,7,FALSE,now(),now(),TRUE,149118
1832421,Boirati More Brac Office,1830570,7,FALSE,now(),now(),TRUE,92824
1832422,Goru Hati,1830570,7,FALSE,now(),now(),TRUE,92845
1832423,Vitor Bazer,1830570,7,FALSE,now(),now(),TRUE,92742
1832424,Thana Road,1830570,7,FALSE,now(),now(),TRUE,122313
1832425,Boirati Tempu Stand,1830570,7,FALSE,now(),now(),TRUE,149120
1832426,Jalalgonj Road,1830570,7,FALSE,now(),now(),TRUE,92846
1832427,Nobab Hotel,1830570,7,FALSE,now(),now(),TRUE,92850
1832428,School Road,1830570,7,FALSE,now(),now(),TRUE,23011
1832429,Vitor Bazer,1830570,7,FALSE,now(),now(),TRUE,92855
1832430,Boirati Tempu Stand,1830570,7,FALSE,now(),now(),TRUE,92825
1832431,Boirati Tempu Stand,1830570,7,FALSE,now(),now(),TRUE,149114
1832432,Brac Office,1830570,7,FALSE,now(),now(),TRUE,92843
1832433,Nobab Hotel,1830570,7,FALSE,now(),now(),TRUE,149119
1832434,School Road,1830570,7,FALSE,now(),now(),TRUE,71024
1832435,Rosul pur,1830570,7,FALSE,now(),now(),TRUE,149115
1832436,Goru Hati,1830570,7,FALSE,now(),now(),TRUE,92844
1832437,Kalimondir Tulshidanga,1830570,7,FALSE,now(),now(),TRUE,149116
1832438,Boirati,1830570,7,FALSE,now(),now(),TRUE,133286
1832439,Boirati Goru Hati,1830570,7,FALSE,now(),now(),TRUE,92823
1832440,Serudanga Terminal,1830571,7,FALSE,now(),now(),TRUE,92773
1832441,Serudanga,1830571,7,FALSE,now(),now(),TRUE,149108
1832442,Girai,1830571,7,FALSE,now(),now(),TRUE,92762
1832443,Mather Hat,1830571,7,FALSE,now(),now(),TRUE,92766
1832444,Serudanga More,1830571,7,FALSE,now(),now(),TRUE,92770
1832445,Serudanga Terminal,1830571,7,FALSE,now(),now(),TRUE,92772
1832446,Serudaga Terminal,1830571,7,FALSE,now(),now(),TRUE,92768
1832447,Mather Hat,1830571,7,FALSE,now(),now(),TRUE,109566
1832448,Mather Hat,1830571,7,FALSE,now(),now(),TRUE,92765
1832449,Serudanga,1830571,7,FALSE,now(),now(),TRUE,92777
1832450,Serudanga,1830571,7,FALSE,now(),now(),TRUE,92778
1832451,Bondhur More,1830571,7,FALSE,now(),now(),TRUE,92758
1832452,Serudanga More,1830571,7,FALSE,now(),now(),TRUE,149109
1832453,Bondhur More,1830571,7,FALSE,now(),now(),TRUE,92759
1832454,Bondhur More,1830571,7,FALSE,now(),now(),TRUE,92757
